Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,date_station_id,prev_day_precip
2009-09-03,2,75,57,66,55,60,0,1,519,1824,0.0,29.48,30.14,5.2,6,5.9,2009-09-03 00:00:002,0.0
2009-09-04,1,75,54,65,54,59,0,0,520,1822,0.0,29.44,30.15,3.6,4,4.1,2009-09-04 00:00:001,0.0
2009-09-04,2,75,58,67,55,60,0,2,520,1822,0.0,29.49,30.14,3.8,4,4.4,2009-09-04 00:00:002,0.0
2009-09-05,1,78,54,66,57,61,0,1,521,1821,0.0,29.49,30.21,4.3,4,5.3,2009-09-05 00:00:001,0.0
2009-09-05,2,78,57,68,57,62,0,3,521,1821,0.0,29.54,30.19,5.2,6,5.8,2009-09-05 00:00:002,0.0
2009-09-06,2,77,66,72,59,64,0,7,522,1819,0.0,29.52,30.17,6.3,8,6.6,2009-09-06 00:00:002,0.0
2009-09-06,1,77,61,69,59,63,0,4,522,1819,0.03,29.47,30.19,4.2,5,5.3,2009-09-06 00:00:001,0.0
2009-09-07,1,77,59,68,59,62,0,3,523,1817,0.0,29.39,30.17,5.8,3,4.0,2009-09-07 00:00:001,0.03
2009-09-07,2,77,63,70,59,63,0,5,523,1817,0.0,29.44,30.09,6.3,4,6.9,2009-09-07 00:00:002,0.0
2009-09-08,2,78,62,70,62,65,0,5,524,1815,0.0,29.41,30.05,6.9,4,8.0,2009-09-08 00:00:002,0.0
2009-09-08,1,78,60,69,60,63,0,4,524,1815,0.0,29.36,30.07,6.6,3,7.3,2009-09-08 00:00:001,0.0
2009-09-09,2,77,68,73,63,66,0,8,525,1814,0.0,29.47,30.12,6.8,7,7.2,2009-09-09 00:00:002,0.0
2009-09-09,1,78,65,72,63,65,0,7,525,1814,0.0,29.42,30.14,6.1,6,6.9,2009-09-09 00:00:001,0.0
2009-09-10,1,81,64,73,62,65,0,8,526,1812,0.0,29.48,30.2,6.0,6,6.8,2009-09-10 00:00:001,0.0
2009-09-10,2,80,65,73,62,66,0,8,526,1812,0.0,29.54,30.17,6.6,7,7.3,2009-09-10 00:00:002,0.0
2009-09-11,1,80,61,71,59,63,0,6,527,1810,0.0,29.44,30.17,5.1,7,5.6,2009-09-11 00:00:001,0.0
2009-09-11,2,78,64,71,59,64,0,6,527,1810,0.0,29.49,30.15,6.4,8,6.7,2009-09-11 00:00:002,0.0
2009-09-12,2,78,61,70,61,64,0,5,528,1809,0.0,29.47,30.12,3.2,6,4.5,2009-09-12 00:00:002,0.0
2009-09-12,1,79,58,69,60,63,0,4,528,1809,0.0,29.41,30.14,3.7,3,4.8,2009-09-12 00:00:001,0.0
2009-09-13,1,80,58,69,54,60,0,4,529,1807,0.0,29.39,30.12,1.5,7,3.0,2009-09-13 00:00:001,0.0
2009-09-13,2,79,57,68,55,61,0,3,529,1807,0.01,29.45,30.11,2.5,7,4.2,2009-09-13 00:00:002,0.0
2009-09-14,2,84,59,72,56,62,0,7,530,1805,0.0,29.4,30.05,1.1,13,2.7,2009-09-14 00:00:002,0.0
2009-09-14,1,84,58,71,55,61,0,6,530,1805,0.0,29.34,30.07,0.1,33,2.1,2009-09-14 00:00:001,0.01
2009-09-15,2,83,63,73,58,64,0,8,531,1803,0.0,29.41,30.05,5.8,2,6.7,2009-09-15 00:00:002,0.0
2009-09-15,1,82,64,73,59,63,0,8,531,1803,0.0,29.36,30.07,6.2,2,7.8,2009-09-15 00:00:001,0.0
2009-09-16,2,72,62,67,54,60,0,2,532,1760,0.0,29.54,30.18,12.5,6,13.4,2009-09-16 00:00:002,0.0
2009-09-16,1,71,59,65,54,59,0,0,532,1760,0.0,29.49,30.2,11.0,5,11.4,2009-09-16 00:00:001,0.0
2009-09-17,2,71,54,63,51,57,2,0,533,1758,0.0,29.51,30.17,4.5,8,5.4,2009-09-17 00:00:002,0.0
2009-09-17,1,72,50,61,52,56,4,0,533,1758,0.0,29.45,30.18,3.4,5,4.2,2009-09-17 00:00:001,0.0
2009-09-18,2,79,52,66,55,59,0,1,535,1756,0.0,29.52,30.17,5.3,3,6.7,2009-09-18 00:00:002,0.0
2009-09-18,1,79,50,65,55,59,0,0,535,1756,0.0,29.46,30.18,5.1,2,6.4,2009-09-18 00:00:001,0.0
2009-09-19,2,75,58,67,55,60,0,2,536,1755,0.0,29.54,30.2,4.4,10,5.8,2009-09-19 00:00:002,0.0
2009-09-19,1,76,55,66,55,59,0,1,536,1755,0.0,29.48,30.21,3.2,10,5.9,2009-09-19 00:00:001,0.0
2009-09-20,2,71,54,63,56,60,2,0,537,1753,0.44,29.34,30.02,5.9,8,7.3,2009-09-20 00:00:002,0.0
2009-09-20,1,73,54,64,56,60,1,0,537,1753,0.75,29.28,30.04,6.4,7,7.9,2009-09-20 00:00:001,0.0
2009-09-21,2,69,63,66,60,62,0,1,538,1751,0.0,29.31,29.97,3.6,23,5.5,2009-09-21 00:00:002,0.44
2009-09-21,1,67,60,64,59,61,1,0,538,1751,0.0,29.26,29.98,3.5,23,4.6,2009-09-21 00:00:001,0.75
2009-09-22,2,76,63,70,65,67,0,5,539,1749,0.04,29.34,29.97,5.2,18,7.3,2009-09-22 00:00:002,0.0
2009-09-22,1,77,59,68,65,67,0,3,539,1749,0.0,29.28,29.98,5.2,17,7.7,2009-09-22 00:00:001,0.0
2009-09-23,1,76,62,69,62,64,0,4,540,1748,0.0,29.42,30.12,0.6,32,4.0,2009-09-23 00:00:001,0.04
2009-09-23,2,76,62,69,63,64,0,4,540,1748,0.0,29.47,30.11,0.8,31,4.7,2009-09-23 00:00:002,0.0
2009-09-24,1,73,64,69,63,65,0,4,541,1746,0.0,29.44,30.16,4.3,6,4.7,2009-09-24 00:00:001,0.0
2009-09-24,2,71,64,68,62,64,0,3,541,1746,0.0,29.49,30.15,4.1,7,4.4,2009-09-24 00:00:002,0.0
2009-09-25,2,70,60,65,57,60,0,0,542,1744,0.02,29.44,30.11,5.4,11,6.3,2009-09-25 00:00:002,0.0
2009-09-25,1,70,60,65,57,60,0,0,542,1744,0.16,29.39,30.12,5.4,11,7.3,2009-09-25 00:00:001,0.0
2009-09-26,2,66,56,61,56,59,4,0,543,1742,0.0,29.21,29.9,3.9,26,4.6,2009-09-26 00:00:002,0.02
2009-09-26,1,69,55,62,56,59,3,0,543,1742,0.0,29.15,29.91,4.0,27,4.6,2009-09-26 00:00:001,0.16
2009-09-27,2,74,53,64,53,58,1,0,544,1741,0.48,28.91,29.59,7.6,23,10.2,2009-09-27 00:00:002,0.0
2009-09-27,1,74,50,62,53,57,3,0,544,1741,0.08,28.84,29.59,8.2,22,10.2,2009-09-27 00:00:001,0.0
2009-09-28,2,63,50,57,42,49,8,0,545,1739,0.0,28.98,29.61,19.8,28,20.2,2009-09-28 00:00:002,0.08
2009-09-28,1,62,49,56,42,49,9,0,545,1739,0.01,28.91,29.61,20.3,29,20.7,2009-09-28 00:00:001,0.48
2009-09-29,1,60,48,54,42,48,11,0,546,1737,0.0,29.28,29.96,9.0,33,10.3,2009-09-29 00:00:001,0.01
2009-09-29,2,58,48,53,42,48,12,0,546,1737,0.0,29.34,29.96,8.4,33,10.2,2009-09-29 00:00:002,0.0
2009-09-30,1,62,47,55,40,47,10,0,547,1735,0.0,29.39,30.11,5.7,3,6.8,2009-09-30 00:00:001,0.0
2009-09-30,2,61,49,55,42,48,10,0,547,1735,0.0,29.44,30.1,4.8,3,7.0,2009-09-30 00:00:002,0.0
2009-10-01,2,59,44,52,46,49,13,0,548,1734,0.59,29.18,29.9,8.8,13,8.7,2009-10-01 00:00:002,0.0
2009-10-01,1,59,41,50,46,49,15,0,548,1734,0.89,29.13,29.9,9.1,13,9.5,2009-10-01 00:00:001,0.0
2009-10-02,2,56,48,52,46,48,13,0,549,1732,0.17,28.87,29.56,10.0,22,11.6,2009-10-02 00:00:002,0.59
2009-10-02,1,56,47,52,46,48,13,0,549,1732,0.21,28.8,29.55,10.5,21,12.0,2009-10-02 00:00:001,0.89
2009-10-03,1,57,47,52,47,49,13,0,550,1730,0.11,29.02,29.7,6.9,26,7.4,2009-10-03 00:00:001,0.21
2009-10-03,2,58,47,53,47,49,12,0,550,1730,0.03,29.08,29.71,9.4,26,9.8,2009-10-03 00:00:002,0.17
2009-10-04,1,60,45,53,43,47,12,0,552,1729,0.0,29.28,29.98,9.0,28,9.2,2009-10-04 00:00:001,0.11
2009-10-04,2,61,45,53,42,47,12,0,552,1729,0.0,29.34,29.99,8.9,27,9.3,2009-10-04 00:00:002,0.03
2009-10-05,1,62,43,53,42,47,12,0,553,1727,0.0,29.29,30.03,1.8,8,5.4,2009-10-05 00:00:001,0.0
2009-10-05,2,61,42,52,42,47,13,0,553,1727,0.0,29.35,30.04,2.9,9,4.5,2009-10-05 00:00:002,0.0
2009-10-06,2,62,49,56,46,50,9,0,554,1725,0.05,28.97,29.66,9.5,24,15.1,2009-10-06 00:00:002,0.0
2009-10-06,1,61,49,55,47,51,10,0,554,1725,0.03,28.9,29.65,8.8,24,14.9,2009-10-06 00:00:001,0.0
2009-10-07,1,60,45,53,39,46,12,0,555,1724,0.0,29.24,29.95,9.2,26,10.8,2009-10-07 00:00:001,0.03
2009-10-07,2,60,45,53,39,46,12,0,555,1724,0.0,29.31,29.96,8.5,26,10.1,2009-10-07 00:00:002,0.05
2009-10-08,1,53,45,49,46,48,16,0,556,1722,0.12,29.18,29.92,3.3,21,4.8,2009-10-08 00:00:001,0.0
2009-10-08,2,54,47,51,46,49,14,0,556,1722,0.14,29.25,29.93,4.8,20,5.6,2009-10-08 00:00:002,0.0
2009-10-09,2,52,40,46,44,46,19,0,557,1720,0.43,29.26,29.92,9.3,35,10.2,2009-10-09 00:00:002,0.12
2009-10-09,1,52,39,46,43,45,19,0,557,1720,0.46,29.21,29.93,9.4,34,10.0,2009-10-09 00:00:001,0.14
2009-10-10,2,48,33,41,30,36,24,0,558,1719,0.0,29.55,30.21,7.8,29,8.2,2009-10-10 00:00:002,0.46
2009-10-10,1,48,31,40,30,35,25,0,558,1719,0.0,29.49,30.21,7.4,28,7.7,2009-10-10 00:00:001,0.43
2009-10-11,2,45,29,37,23,33,28,0,559,1717,0.0,29.67,30.36,1.1,1,4.8,2009-10-11 00:00:002,0.0
2009-10-11,1,44,29,37,22,32,28,0,559,1717,0.0,29.6,30.35,1.5,33,5.0,2009-10-11 00:00:001,0.0
2009-10-12,2,49,42,46,34,40,19,0,600,1715,0.0,29.5,30.2,0.6,24,3.5,2009-10-12 00:00:002,0.0
2009-10-12,1,48,41,45,36,41,20,0,600,1715,0.02,29.44,30.18,0.6,19,3.8,2009-10-12 00:00:001,0.0
2009-10-13,1,47,34,41,32,38,24,0,602,1714,0.0,29.6,30.35,8.5,1,10.0,2009-10-13 00:00:001,0.0
2009-10-13,2,48,36,42,32,39,23,0,602,1714,0.0,29.66,30.35,8.5,2,11.3,2009-10-13 00:00:002,0.02
2009-10-14,2,48,42,45,36,41,20,0,603,1712,0.03,29.47,30.17,10.7,10,11.2,2009-10-14 00:00:002,0.0
2009-10-14,1,48,42,45,36,41,20,0,603,1712,0.03,29.4,30.17,11.0,9,11.5,2009-10-14 00:00:001,0.0
2009-10-15,2,44,41,43,38,40,22,0,604,1711,0.33,29.31,30.0,9.4,7,10.0,2009-10-15 00:00:002,0.03
2009-10-15,1,44,41,43,38,40,22,0,604,1711,0.29,29.26,30.0,8.2,6,9.1,2009-10-15 00:00:001,0.03
2009-10-16,2,46,40,43,36,40,22,0,605,1709,0.08,29.46,30.13,7.1,35,8.1,2009-10-16 00:00:002,0.33
2009-10-16,1,45,39,42,36,39,23,0,605,1709,0.04,29.41,30.13,8.2,35,8.2,2009-10-16 00:00:001,0.29
2009-10-17,1,52,36,44,33,39,21,0,606,1707,0.0,29.57,30.3,8.0,34,8.2,2009-10-17 00:00:001,0.08
2009-10-17,2,52,39,46,34,40,19,0,606,1707,0.01,29.64,30.3,6.9,35,7.7,2009-10-17 00:00:002,0.04
2009-10-18,1,53,31,42,33,39,23,0,607,1706,0.0,29.49,30.25,6.1,21,6.9,2009-10-18 00:00:001,0.01
2009-10-18,2,53,33,43,33,40,22,0,607,1706,0.0,29.55,30.26,5.8,21,6.2,2009-10-18 00:00:002,0.0
2009-10-19,2,66,43,55,40,47,10,0,608,1704,0.0,29.32,30.01,10.7,21,10.8,2009-10-19 00:00:002,0.0
2009-10-19,1,65,44,55,41,47,10,0,608,1704,0.0,29.25,30.0,11.4,21,11.5,2009-10-19 00:00:001,0.0
2009-10-20,2,64,51,58,47,52,7,0,610,1703,0.05,29.38,30.03,6.4,19,7.4,2009-10-20 00:00:002,0.0
2009-10-20,1,62,48,55,48,52,10,0,610,1703,0.03,29.31,30.03,4.0,19,5.3,2009-10-20 00:00:001,0.0
2009-10-21,2,70,55,63,50,55,2,0,611,1701,0.01,29.32,29.99,11.1,21,11.2,2009-10-21 00:00:002,0.05
2009-10-21,1,69,55,62,52,56,3,0,611,1701,0.0,29.25,29.99,11.4,21,11.5,2009-10-21 00:00:001,0.03
2009-10-22,1,58,48,53,48,50,12,0,612,1660,1.03,29.18,29.94,8.4,5,13.0,2009-10-22 00:00:001,0.01
2009-10-22,2,58,49,54,49,51,11,0,612,1660,0.84,29.23,29.93,8.7,6,13.2,2009-10-22 00:00:002,0.0
2009-10-23,2,62,44,53,50,51,12,0,613,1658,1.29,28.8,29.48,6.6,19,15.4,2009-10-23 00:00:002,0.84
2009-10-23,1,61,42,52,49,50,13,0,613,1658,0.89,28.73,29.48,6.2,18,16.2,2009-10-23 00:00:001,1.03
2009-10-24,2,49,39,44,37,41,21,0,614,1657,0.05,29.1,29.74,9.6,26,10.3,2009-10-24 00:00:002,0.89
2009-10-24,1,50,38,44,37,40,21,0,614,1657,0.04,29.03,29.73,8.3,26,8.9,2009-10-24 00:00:001,1.29
2009-10-25,2,63,44,54,43,48,11,0,616,1656,0.24,29.32,29.97,6.3,19,7.3,2009-10-25 00:00:002,0.05
2009-10-25,1,62,44,53,45,49,12,0,616,1656,0.27,29.26,29.96,5.5,19,6.9,2009-10-25 00:00:001,0.04
2009-10-26,1,55,49,52,48,49,13,0,617,1654,0.11,29.28,30.02,4.9,21,7.5,2009-10-26 00:00:001,0.24
2009-10-26,2,55,50,53,47,49,12,0,617,1654,0.13,29.35,30.02,5.2,21,6.8,2009-10-26 00:00:002,0.27
2009-10-27,1,51,45,48,45,47,17,0,618,1653,0.06,29.19,29.94,4.4,5,6.5,2009-10-27 00:00:001,0.13
2009-10-27,2,52,48,50,46,48,15,0,618,1653,0.16,29.24,29.94,5.5,5,7.0,2009-10-27 00:00:002,0.11
2009-10-28,1,57,50,54,49,51,11,0,619,1651,0.0,29.28,29.99,3.1,14,4.3,2009-10-28 00:00:001,0.06
2009-10-28,2,58,50,54,49,51,11,0,619,1651,0.0,29.34,29.99,1.8,13,3.0,2009-10-28 00:00:002,0.16
2009-10-29,1,60,47,54,50,52,11,0,620,1650,0.6,29.21,29.98,12.5,14,12.7,2009-10-29 00:00:001,0.0
2009-10-29,2,60,48,54,50,52,11,0,620,1650,1.05,29.28,29.99,11.1,14,11.4,2009-10-29 00:00:002,0.0
2009-10-30,2,68,47,58,54,56,7,0,622,1649,1.15,28.87,29.56,15.7,21,17.9,2009-10-30 00:00:002,0.6
2009-10-30,1,67,46,57,53,56,8,0,622,1649,0.81,28.79,29.55,15.6,20,17.4,2009-10-30 00:00:001,1.05
2009-10-31,1,46,35,41,31,38,24,0,623,1647,0.0,29.18,29.86,11.1,26,11.5,2009-10-31 00:00:001,0.81
2009-10-31,2,47,37,42,31,38,23,0,623,1647,0.01,29.25,29.87,13.4,26,13.8,2009-10-31 00:00:002,1.15
2011-05-01,2,64,52,58,37,48,7,0,448,1849,0.0,29.32,29.94,11.2,26,11.6,2011-05-01 00:00:002,0.0
2011-05-01,1,63,47,55,37,47,10,0,448,1849,0.0,29.26,29.95,11.4,26,11.9,2011-05-01 00:00:001,0.01
2011-05-02,1,59,42,51,31,42,14,0,447,1850,0.0,29.46,30.17,5.3,36,9.9,2011-05-02 00:00:001,0.0
2011-05-02,2,60,43,52,31,42,13,0,447,1850,0.0,29.52,30.16,4.6,36,9.9,2011-05-02 00:00:002,0.0
2011-05-03,1,50,37,44,31,38,21,0,446,1851,0.0,29.5,30.23,6.7,3,7.6,2011-05-03 00:00:001,0.0
2011-05-03,2,51,38,45,30,38,20,0,446,1851,0.0,29.56,30.23,8.2,2,8.7,2011-05-03 00:00:002,0.0
2011-05-04,1,59,37,48,29,40,17,0,444,1852,0.0,29.63,30.37,4.6,3,7.6,2011-05-04 00:00:001,0.0
2011-05-04,2,57,37,47,29,40,18,0,444,1852,0.0,29.7,30.37,4.9,3,7.3,2011-05-04 00:00:002,0.0
2011-05-05,2,62,41,52,39,46,13,0,443,1853,0.1,29.4,30.13,10.4,19,10.9,2011-05-05 00:00:002,0.0
2011-05-05,1,63,35,49,40,46,16,0,443,1853,0.06,29.33,30.12,10.9,20,11.5,2011-05-05 00:00:001,0.0
2011-05-06,2,69,45,57,39,49,8,0,442,1855,0.0,29.18,29.87,7.9,27,9.3,2011-05-06 00:00:002,0.1
2011-05-06,1,68,44,56,39,48,9,0,442,1855,0.0,29.11,29.87,6.8,28,7.8,2011-05-06 00:00:001,0.06
2011-05-07,1,60,43,52,44,48,13,0,441,1856,0.0,29.13,29.85,5.1,5,6.9,2011-05-07 00:00:001,0.0
2011-05-07,2,60,46,53,46,50,12,0,441,1856,0.0,29.18,29.84,5.3,5,7.9,2011-05-07 00:00:002,0.0
2011-05-08,1,68,39,54,43,49,11,0,439,1857,0.0,29.27,29.98,6.6,6,7.2,2011-05-08 00:00:001,0.0
2011-05-08,2,68,44,56,44,50,9,0,439,1857,0.0,29.33,29.97,6.9,6,7.8,2011-05-08 00:00:002,0.0
2011-05-09,2,74,51,63,46,55,2,0,438,1858,0.0,29.21,29.89,15.3,12,15.6,2011-05-09 00:00:002,0.0
2011-05-09,1,73,47,60,45,53,5,0,438,1858,0.0,29.15,29.89,14.3,11,14.7,2011-05-09 00:00:001,0.0
2011-05-10,1,90,62,76,61,66,0,11,437,1859,0.0,29.0,29.72,6.2,14,8.6,2011-05-10 00:00:001,0.0
2011-05-10,2,91,64,78,60,66,0,13,437,1859,0.0,29.06,29.71,7.3,17,8.6,2011-05-10 00:00:002,0.0
2011-05-11,1,87,63,75,66,68,0,10,436,1860,0.13,29.1,29.8,3.5,14,6.6,2011-05-11 00:00:001,0.0
2011-05-11,2,88,67,78,65,69,0,13,436,1860,0.28,29.16,29.78,4.4,14,6.4,2011-05-11 00:00:002,0.0
2011-05-12,1,86,58,72,63,66,0,7,435,1901,0.29,29.08,29.79,5.6,19,8.1,2011-05-12 00:00:001,0.28
2011-05-12,2,87,63,75,61,66,0,10,435,1901,0.02,29.13,29.78,4.3,19,7.4,2011-05-12 00:00:002,0.13
2011-05-13,1,77,47,62,54,56,3,0,434,1902,0.02,29.0,29.73,10.1,3,11.0,2011-05-13 00:00:001,0.29
2011-05-13,2,77,47,62,54,57,3,0,434,1902,0.01,29.07,29.71,10.5,1,11.5,2011-05-13 00:00:002,0.02
2011-05-14,1,53,45,49,47,48,16,0,433,1903,0.31,29.01,29.73,16.7,2,16.9,2011-05-14 00:00:001,0.01
2011-05-14,2,51,46,49,46,47,16,0,433,1903,0.43,29.05,29.72,17.0,1,17.2,2011-05-14 00:00:002,0.02
2011-05-15,1,46,41,44,36,41,21,0,432,1904,0.31,29.15,29.86,21.4,2,21.4,2011-05-15 00:00:001,0.43
2011-05-15,2,48,42,45,38,42,20,0,432,1904,0.37,29.19,29.84,18.8,1,18.9,2011-05-15 00:00:002,0.31
2011-05-16,1,52,37,45,30,40,20,0,431,1905,0.0,29.28,30.01,13.5,2,13.9,2011-05-16 00:00:001,0.31
2011-05-16,2,53,40,47,31,40,18,0,431,1905,0.0,29.34,30.01,13.9,1,14.1,2011-05-16 00:00:002,0.37
2011-05-17,1,60,40,50,33,43,15,0,430,1906,0.0,29.21,29.96,12.2,3,12.7,2011-05-17 00:00:001,0.0
2011-05-17,2,60,40,50,35,44,15,0,430,1906,0.0,29.27,29.95,13.1,2,13.6,2011-05-17 00:00:002,0.0
2011-05-18,2,61,50,56,49,51,9,0,429,1907,0.03,29.21,29.88,6.6,1,7.0,2011-05-18 00:00:002,0.0
2011-05-18,1,57,49,53,48,49,12,0,429,1907,0.07,29.16,29.89,6.2,2,7.1,2011-05-18 00:00:001,0.0
2011-05-19,1,72,49,61,53,56,4,0,428,1908,0.0,29.29,30.0,3.6,2,5.8,2011-05-19 00:00:001,0.07
2011-05-19,2,73,50,62,53,55,3,0,428,1908,0.0,29.36,30.0,3.0,2,5.0,2011-05-19 00:00:002,0.03
2011-05-20,2,72,50,61,53,56,4,0,427,1909,0.0,29.36,30.03,5.4,7,6.2,2011-05-20 00:00:002,0.0
2011-05-20,1,73,50,62,54,57,3,0,427,1909,0.0,29.3,30.03,5.5,6,6.0,2011-05-20 00:00:001,0.0
2011-05-21,2,76,51,64,59,62,1,0,426,1910,0.0,29.2,29.87,8.1,15,9.0,2011-05-21 00:00:002,0.0
2011-05-21,1,75,50,63,59,62,2,0,426,1910,0.01,29.13,29.87,7.0,15,8.1,2011-05-21 00:00:001,0.0
2011-05-22,2,88,65,77,59,65,0,12,425,1911,0.12,29.02,29.69,11.2,18,11.6,2011-05-22 00:00:002,0.0
2011-05-22,1,87,61,74,60,64,0,9,425,1911,0.58,28.95,29.7,10.3,19,11.4,2011-05-22 00:00:001,0.01
2011-05-23,1,79,60,70,59,64,0,5,425,1912,0.0,28.92,29.62,10.0,25,11.3,2011-05-23 00:00:001,0.58
2011-05-23,2,80,65,73,59,64,0,8,425,1912,0.0,28.98,29.61,11.3,24,12.5,2011-05-23 00:00:002,0.12
2011-05-24,1,66,47,57,47,51,8,0,424,1913,0.11,29.15,29.86,12.0,4,12.4,2011-05-24 00:00:001,0.0
2011-05-24,2,69,48,59,47,53,6,0,424,1913,0.01,29.21,29.84,11.1,3,11.5,2011-05-24 00:00:002,0.0
2011-05-25,2,75,49,62,53,55,3,0,423,1914,1.9,28.97,29.65,7.8,3,10.1,2011-05-25 00:00:002,0.01
2011-05-25,1,67,47,57,52,53,8,0,423,1914,2.24,28.92,29.67,10.7,3,11.7,2011-05-25 00:00:001,0.11
2011-05-26,2,50,43,47,40,43,18,0,422,1915,0.61,29.19,29.83,18.8,1,18.9,2011-05-26 00:00:002,1.9
2011-05-26,1,49,43,46,40,43,19,0,422,1915,1.06,29.15,29.84,17.7,2,17.8,2011-05-26 00:00:001,2.24
2011-05-27,1,58,40,49,41,46,16,0,422,1916,0.0,29.21,29.93,7.3,5,8.7,2011-05-27 00:00:001,0.61
2011-05-27,2,58,42,50,41,46,15,0,422,1916,0.01,29.27,29.94,6.6,4,8.0,2011-05-27 00:00:002,1.06
2011-05-28,2,64,52,58,55,57,7,0,421,1916,0.23,29.16,29.83,4.4,18,5.8,2011-05-28 00:00:002,0.01
2011-05-28,1,62,51,57,55,55,8,0,421,1916,0.12,29.1,29.83,6.0,18,6.7,2011-05-28 00:00:001,0.0
2011-05-29,1,70,52,61,59,60,4,0,421,1917,1.88,29.16,29.86,3.6,11,5.7,2011-05-29 00:00:001,0.23
2011-05-29,2,72,57,65,60,61,0,0,421,1917,0.92,29.23,29.86,3.6,11,6.6,2011-05-29 00:00:002,0.12
2011-05-30,2,90,65,78,65,70,0,13,420,1918,0.0,29.33,29.96,11.2,19,11.6,2011-05-30 00:00:002,0.92
2011-05-30,1,88,56,72,65,69,0,7,420,1918,0.0,29.26,29.97,12.4,20,12.8,2011-05-30 00:00:001,1.88
2011-05-31,2,88,69,79,65,70,0,14,420,1919,0.0,29.41,30.02,12.4,22,13.2,2011-05-31 00:00:002,0.0
2011-05-31,1,85,69,77,64,68,0,12,420,1919,0.08,29.34,30.04,12.4,22,13.2,2011-05-31 00:00:001,0.0
2011-06-01,2,82,63,73,49,59,0,8,419,1920,0.0,29.51,30.15,11.5,26,11.5,2011-06-01 00:00:002,0.0
2011-06-01,1,81,59,70,49,59,0,5,419,1920,0.0,29.44,30.17,10.7,27,10.5,2011-06-01 00:00:001,0.08
2011-06-02,1,69,56,63,44,53,2,0,419,1920,0.02,29.45,30.19,9.0,6,9.4,2011-06-02 00:00:001,0.0
2011-06-02,2,69,57,63,45,53,2,0,419,1920,0.0,29.51,30.18,8.9,6,9.6,2011-06-02 00:00:002,0.0
2011-06-03,2,88,57,73,61,67,0,8,418,1921,0.18,29.37,30.03,10.0,16,10.6,2011-06-03 00:00:002,0.02
2011-06-03,1,87,55,71,62,67,0,6,418,1921,0.01,29.31,30.04,10.8,17,11.5,2011-06-03 00:00:001,0.0
2011-06-04,1,92,64,78,64,68,0,13,418,1922,0.18,29.31,30.02,1.4,26,8.5,2011-06-04 00:00:001,0.18
2011-06-04,2,91,67,79,64,69,0,14,418,1922,0.5,29.38,30.0,3.0,26,8.1,2011-06-04 00:00:002,0.01
2011-06-05,1,85,60,73,55,62,0,8,417,1923,0.0,29.36,30.08,3.1,7,5.4,2011-06-05 00:00:001,0.5
2011-06-05,2,84,63,74,55,62,0,9,417,1923,0.01,29.41,30.06,2.7,8,5.0,2011-06-05 00:00:002,0.18
2011-06-06,1,93,60,77,64,69,0,12,417,1923,0.0,29.15,29.89,8.5,20,9.7,2011-06-06 00:00:001,0.0
2011-06-06,2,94,62,78,63,69,0,13,417,1923,0.0,29.22,29.88,7.8,20,8.6,2011-06-06 00:00:002,0.01
2011-06-07,1,96,75,86,65,72,0,21,417,1924,0.0,29.11,29.82,10.3,23,10.6,2011-06-07 00:00:001,0.0
2011-06-07,2,96,77,87,64,72,0,22,417,1924,0.0,29.18,29.8,9.7,23,10.1,2011-06-07 00:00:002,0.0
2011-06-08,2,96,67,82,63,71,0,17,417,1925,0.69,29.2,29.8,9.3,23,12.1,2011-06-08 00:00:002,0.0
2011-06-08,1,95,66,81,64,71,0,16,417,1925,0.17,29.13,29.81,11.6,24,13.4,2011-06-08 00:00:001,0.0
2011-06-09,1,69,50,60,52,55,5,0,416,1925,0.93,29.28,30.0,8.0,4,12.5,2011-06-09 00:00:001,0.17
2011-06-09,2,69,52,61,54,56,4,0,416,1925,2.17,29.34,29.98,7.0,4,12.0,2011-06-09 00:00:002,0.69
2011-06-10,2,71,51,61,56,58,4,0,416,1926,0.44,29.26,29.92,6.1,1,7.5,2011-06-10 00:00:002,2.17
2011-06-10,1,69,51,60,56,57,5,0,416,1926,0.52,29.21,29.94,6.4,3,8.0,2011-06-10 00:00:001,0.93
2011-06-11,2,65,53,59,54,56,6,0,416,1926,0.1,29.29,29.94,5.4,2,5.8,2011-06-11 00:00:002,0.52
2011-06-11,1,62,52,57,54,55,8,0,416,1926,0.03,29.24,29.95,4.7,5,5.7,2011-06-11 00:00:001,0.44
2011-06-12,1,64,50,57,45,52,8,0,416,1927,0.0,29.38,30.1,8.3,3,8.9,2011-06-12 00:00:001,0.03
2011-06-12,2,64,51,58,45,52,7,0,416,1927,0.0,29.44,30.09,9.4,2,9.9,2011-06-12 00:00:002,0.1
2011-06-13,1,72,54,63,43,53,2,0,416,1927,0.0,29.39,30.11,7.5,6,7.8,2011-06-13 00:00:001,0.0
2011-06-13,2,71,56,64,43,53,1,0,416,1927,0.0,29.44,30.11,8.0,6,8.7,2011-06-13 00:00:002,0.0
2011-06-14,1,77,53,65,49,56,0,0,416,1928,0.0,29.25,30.01,7.8,9,8.6,2011-06-14 00:00:001,0.0
2011-06-14,2,77,58,68,49,57,0,3,416,1928,0.0,29.31,30.0,7.8,9,8.3,2011-06-14 00:00:002,0.0
